Giulian_day; rain_mm; Tmax; Tmin; et0; kcb; lai; pday; irrig_mm; peff_mm; h2o_dispL_mm; h2o_disp_mm; interception_mm; runoff_mm; infiltration_mm; eva_pot_mm; eva_mm; perc1_mm; theta1_mm; ponding_mm; trasp_pot_mm; trasp_act_mm; ks; thickness_II_m; wat_table_depth_under_root_m; capflux_mm; perc2_mm; theta2_mm; theta_old_mm; rawbig; rawinf; wat_table_depth_m; distr_irr_mm; priv_well_irr_mm; espperc1; espperc2; irr_loss_mm
           1 ;   0.00000000     ;   5.87637234     ;   1.48891973     ;  0.598013282     ;   0.00000000     ;   0.00000000     ;  0.648479283     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.717616081     ;  0.717616081     ;  0.275860608     ;   27.8372517     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.306775749     ;   271.415649     ;   271.446533     ;   195.796082     ;   140.053040     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           2 ;   0.00000000     ;   5.75281811     ;   2.01657391     ;  0.718346894     ;   0.00000000     ;   0.00000000     ;  0.671295345     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.862016320     ;  0.862016320     ;  0.178012595     ;   26.7972202     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.305358529     ;   271.288300     ;   271.415649     ;   193.391876     ;   138.335754     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           3 ;   0.00000000     ;   9.78974915     ;  0.729985952     ;  0.579614162     ;   0.00000000     ;   0.00000000     ;  0.665519357     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.695537090     ;  0.695537090     ;  0.116114363     ;   25.9855690     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.302564889     ;   271.101868     ;   271.288300     ;   194.000504     ;   138.770493     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           4 ;   0.00000000     ;   12.7149363     ;   1.87314260     ;  0.574472010     ;   0.00000000     ;   0.00000000     ;  0.672178507     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.689366460     ;  0.689366460     ;   7.98631683E-02 ;   25.2163429     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.299040675     ;   270.882690     ;   271.101868     ;   193.298813     ;   138.269287     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           5 ;   0.00000000     ;   13.3949490     ;  0.820370674     ;  0.861442149     ;   0.00000000     ;   0.00000000     ;  0.672425330     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.03373051     ;   1.03373051     ;   5.14721945E-02 ;   24.1311455     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.295089394     ;   270.639069     ;   270.882690     ;   193.272797     ;   138.250702     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           6 ;   0.00000000     ;   7.27374935     ;  -1.03912175     ;  0.305480927     ;   0.00000000     ;   0.00000000     ;  0.658650756     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.366577089     ;  0.366577089     ;   3.40706892E-02 ;   23.7304916     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.290828556     ;   270.382294     ;   270.639069     ;   194.724274     ;   139.287476     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           7 ;   0.00000000     ;   4.55814743     ;  -1.32361734     ;  0.188350588     ;   0.00000000     ;   0.00000000     ;  0.685336888     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.226020709     ;  0.226020709     ;   2.85007805E-02 ;   23.4759693     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.286534190     ;   270.124268     ;   270.382294     ;   191.912262     ;   137.278900     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           8 ;   0.00000000     ;   4.95412159     ;  -1.70349240     ;   9.98132601E-02 ;   0.00000000     ;   0.00000000     ;  0.690959156     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.119775929     ;  0.119775929     ;   2.55151242E-02 ;   23.3306789     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.282299399     ;   269.867462     ;   270.124268     ;   191.319824     ;   136.855713     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
           9 ;   0.00000000     ;   5.14369678     ;  -1.58711171     ;  0.208684444     ;   0.00000000     ;   0.00000000     ;  0.695208967     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.250421345     ;  0.250421345     ;   2.28711702E-02 ;   23.0573940     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.278149813     ;   269.612183     ;   269.867462     ;   190.872009     ;   136.535858     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          10 ;   0.00000000     ;   4.07893896     ;  -2.37087846     ;  0.188170165     ;   0.00000000     ;   0.00000000     ;  0.689983130     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.225804195     ;  0.225804195     ;   1.98143218E-02 ;   22.8117752     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.274072915     ;   269.357941     ;   269.612183     ;   191.422684     ;   136.929199     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          11 ;   0.00000000     ;   4.08034945     ;  -2.18213749     ;  0.217892617     ;   0.00000000     ;   0.00000000     ;  0.690967798     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.261471182     ;  0.261471182     ;   1.71427280E-02 ;   22.5331573     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.270069987     ;   269.104950     ;   269.357941     ;   191.318924     ;   136.855072     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          12 ;   5.55770881E-02 ;   3.93019676     ;  -2.18835926     ;  0.332079977     ;   0.00000000     ;   0.00000000     ;  0.689541161     ;   0.00000000     ;   5.55770881E-02 ;   5.55770881E-02 ;   5.55770881E-02 ;   0.00000000     ;   0.00000000     ;   5.54881766E-02 ;  0.398495972     ;  0.398495972     ;   1.43802287E-02 ;   22.1757660     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.266140193     ;   268.853180     ;   269.104950     ;   191.469254     ;   136.962463     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          13 ;   10.5076962     ;   4.97236967     ;   2.18727899     ;  0.345417142     ;   0.00000000     ;   0.00000000     ;  0.684060156     ;   0.00000000     ;   10.5076962     ;   10.5076962     ;   10.2999372     ;   0.00000000     ;   5.40173501E-02 ;   10.2834558     ;  0.414500564     ;  0.414500564     ;  0.262646675     ;   31.7820702     ;  0.153741673     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.263022959     ;   268.852753     ;   268.853149     ;   192.046799     ;   137.375000     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          14 ;   1.84951460     ;   7.67738581     ;   4.48756933     ;  0.365580887     ;   0.00000000     ;   0.00000000     ;  0.683419943     ;   0.00000000     ;   1.84951460     ;   2.00325632     ;   2.00325632     ;   0.00000000     ;   0.00000000     ;   2.00005174     ;  0.438697070     ;  0.438697070     ;   1.15705907     ;   32.1863632     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.270630896     ;   269.739136     ;   268.852753     ;   192.114258     ;   137.423187     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          15 ;   2.28963208     ;   8.77016544     ;   3.16285229     ;  0.435522586     ;   0.00000000     ;   0.00000000     ;  0.682452142     ;   0.00000000     ;   2.28963208     ;   2.28963208     ;   2.28963208     ;   0.00000000     ;   0.00000000     ;   2.28596854     ;  0.522627115     ;  0.522627115     ;   1.34634793     ;   32.6033516     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.286273807     ;   270.799286     ;   269.739136     ;   192.216248     ;   137.496017     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          16 ;   0.00000000     ;   10.3388720     ;   1.38600063     ;  0.439145207     ;   0.00000000     ;   0.00000000     ;  0.679094911     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.526974320     ;  0.526974320     ;   1.08552361     ;   30.9908543     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.303167820     ;   271.581665     ;   270.799286     ;   192.570007     ;   137.748718     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          17 ;   0.00000000     ;   9.71768379     ;  0.424297035     ;  0.342383325     ;   0.00000000     ;   0.00000000     ;  0.678921044     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.410860002     ;  0.410860002     ;  0.651934564     ;   29.9280605     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.312585533     ;   271.921051     ;   271.581665     ;   192.588318     ;   137.761810     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          18 ;   0.00000000     ;   7.72702408     ;  0.142050624     ;  0.276359975     ;   0.00000000     ;   0.00000000     ;  0.683565617     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.331631958     ;  0.331631958     ;  0.450326294     ;   29.1461048     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.316697896     ;   272.054688     ;   271.921082     ;   192.098907     ;   137.412216     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          19 ;   0.00000000     ;   6.53804493     ;   9.06203315E-03 ;  0.277009070     ;   0.00000000     ;   0.00000000     ;  0.686734676     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.332410842     ;  0.332410842     ;  0.334008008     ;   28.4796791     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.318013698     ;   272.070770     ;   272.054688     ;   191.764984     ;   137.173691     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          20 ;   0.00000000     ;   4.86393452     ; -0.470439464     ;  0.327717841     ;   0.00000000     ;   0.00000000     ;  0.686703563     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.393261462     ;  0.393261462     ;  0.253195435     ;   27.8332157     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.317564785     ;   272.006287     ;   272.070770     ;   191.768250     ;   137.176025     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          21 ;   0.00000000     ;   5.99521732     ;  -6.12126142E-02 ;  0.318630755     ;   0.00000000     ;   0.00000000     ;  0.684269547     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.382356912     ;  0.382356912     ;  0.193866372     ;   27.2569942     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.315856636     ;   271.884277     ;   272.006287     ;   192.024750     ;   137.359222     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          22 ;   0.00000000     ;   10.3557730     ;  0.291027367     ;  0.706908286     ;   0.00000000     ;   0.00000000     ;  0.684705734     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.848290026     ;  0.848290026     ;  0.138685316     ;   26.2700138     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.313234657     ;   271.709778     ;   271.884277     ;   191.978775     ;   137.326401     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          23 ;   0.00000000     ;   6.86100054     ; -0.918773532     ;  0.520169616     ;   0.00000000     ;   0.00000000     ;  0.666068435     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.624203622     ;  0.624203622     ;   9.24517661E-02 ;   25.5533581     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.309690565     ;   271.492493     ;   271.709778     ;   193.942657     ;   138.729156     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          24 ;   0.00000000     ;   7.24187279     ;   1.26221403E-03 ;  0.743477821     ;   0.00000000     ;   0.00000000     ;  0.675031841     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.892173409     ;  0.892173409     ;   6.24203868E-02 ;   24.5987625     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.305629253     ;   271.249176     ;   271.492493     ;   192.998138     ;   138.054520     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          25 ;   9.56284046     ;   6.11771107     ; -0.252264708     ;  0.723002434     ;   0.00000000     ;   0.00000000     ;  0.664313078     ;   0.00000000     ;   9.56284046     ;   9.56284046     ;   9.15567589     ;   0.00000000     ;  0.105862945     ;   9.14102745     ;  0.867602944     ;  0.867602944     ;  0.417813241     ;   32.4543724     ;  0.301302105     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.302699775     ;   271.364227     ;   271.249176     ;   194.127625     ;   138.861298     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          26 ;   3.32527828     ;   4.72845984     ;  0.709664404     ;  0.424737453     ;   0.00000000     ;   0.00000000     ;  0.665295899     ;   0.00000000     ;   3.32527828     ;   3.62658048     ;   3.62658048     ;   0.00000000     ;   0.00000000     ;   3.62077856     ;  0.509684980     ;  0.509684980     ;   1.77795434     ;   33.7875023     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.316942424     ;   272.825226     ;   271.364227     ;   194.024048     ;   138.787323     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          27 ;   0.00000000     ;   4.62126255     ; -0.639636099     ;  0.552212954     ;   0.00000000     ;   0.00000000     ;  0.679612577     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.662655473     ;  0.662655473     ;   1.51022983     ;   31.6146164     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.344989628     ;   273.990448     ;   272.825256     ;   192.515457     ;   137.709747     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          28 ;   0.00000000     ;   3.98603463     ;  0.105258040     ;  0.519127011     ;   0.00000000     ;   0.00000000     ;  0.673493803     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.622952521     ;  0.622952521     ;  0.780079901     ;   30.2115822     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.359689534     ;   274.410858     ;   273.990417     ;   193.160217     ;   138.170288     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          29 ;   0.00000000     ;   4.50081539     ; -0.970062375     ;  0.555301368     ;   0.00000000     ;   0.00000000     ;  0.675081909     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.666361690     ;  0.666361690     ;  0.473835051     ;   29.0713844     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.364843756     ;   274.519836     ;   274.410858     ;   192.992859     ;   138.050751     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          30 ;   13.2942467     ;   4.63718653     ;  0.222318739     ;  0.785470486     ;   0.00000000     ;   0.00000000     ;  0.673345506     ;   0.00000000     ;   13.2942467     ;   13.2942467     ;   10.7666550     ;   0.00000000     ;  0.657173872     ;   10.7494287     ;  0.942564666     ;  0.942564666     ;   2.25246119     ;   36.6257896     ;   1.87041736     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.376184672     ;   276.396118     ;   274.519836     ;   193.175842     ;   138.181442     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          31 ;   0.00000000     ;   6.84648991     ;  -1.21465623     ;  0.570232391     ;   0.00000000     ;   0.00000000     ;  0.662297428     ;   0.00000000     ;   0.00000000     ;   1.87041736     ;   1.87041736     ;   0.00000000     ;   0.00000000     ;   1.86742425     ;  0.684278965     ;  0.684278965     ;   3.63276124     ;   34.1761742     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.450389147     ;   279.578461     ;   276.396088     ;   194.340012     ;   139.013000     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          32 ;   9.65892696     ;   5.66986561     ;  -1.03779197     ;  0.526557148     ;   0.00000000     ;   0.00000000     ;  0.672628820     ;   0.00000000     ;   9.65892696     ;   9.65892696     ;   8.53953075     ;   0.00000000     ;  0.291043103     ;   8.52586842     ;  0.631868541     ;  0.631868541     ;   4.80820942     ;   37.2619705     ;  0.828353226     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.535432279     ;   283.851318     ;   279.578461     ;   193.251358     ;   138.235382     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          33 ;   49.4674988     ;   9.17621899     ;   6.61461782     ;  0.417169213     ;   0.00000000     ;   0.00000000     ;  0.674725294     ;   0.00000000     ;   49.4674988     ;   50.2958527     ;   18.2047462     ;   0.00000000     ;   8.34368896     ;   18.1756172     ;  0.500603080     ;  0.500603080     ;   14.4560156     ;   40.4809685     ;   23.7474174     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.856938124     ;   297.450348     ;   283.851288     ;   193.030457     ;   138.077606     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          34 ;   0.00000000     ;   12.9854317     ;   2.65215611     ;  0.834268153     ;   0.00000000     ;   0.00000000     ;  0.679975867     ;   0.00000000     ;   0.00000000     ;   23.7474174     ;   13.7081890     ;   0.00000000     ;   2.61019993     ;   13.6862574     ;   1.00112188     ;   1.00112188     ;   13.7619324     ;   39.4041672     ;   7.42902851     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.74646664     ;   309.465881     ;   297.450348     ;   192.477173     ;   137.682404     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          35 ;   0.00000000     ;   9.86099434     ;  0.766806602     ;  0.660307169     ;   0.00000000     ;   0.00000000     ;  0.659955144     ;   0.00000000     ;   0.00000000     ;   7.42902851     ;   6.87862778     ;   0.00000000     ;  0.143104196     ;   6.86762190     ;  0.792368710     ;  0.792368710     ;   8.32024765     ;   37.1591606     ;  0.407296479     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.67310452     ;   315.112976     ;   309.465851     ;   194.586823     ;   139.189301     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          36 ;   0.00000000     ;   7.76676750     ;  0.421239495     ;  0.529332638     ;   0.00000000     ;   0.00000000     ;  0.668305278     ;   0.00000000     ;   0.00000000     ;  0.407296479     ;  0.407296479     ;   0.00000000     ;   0.00000000     ;  0.406644851     ;  0.635199249     ;  0.635199249     ;   3.50954199     ;   33.4210472     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   3.06179142     ;   315.560669     ;   315.112946     ;   193.706940     ;   138.560806     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          37 ;   0.00000000     ;   8.72990894     ; -0.549966156     ;  0.599053383     ;   0.00000000     ;   0.00000000     ;  0.674592018     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.718864083     ;  0.718864083     ;   1.35147071     ;   31.3507080     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.94341779     ;   313.968719     ;   315.560638     ;   193.044495     ;   138.087616     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          38 ;   0.00000000     ;   14.5052490     ;   2.47218585     ;   1.04806960     ;   0.00000000     ;   0.00000000     ;  0.671245456     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.25768363     ;   1.25768363     ;  0.652821958     ;   29.4402103     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.69517851     ;   311.926361     ;   313.968719     ;   193.397125     ;   138.339508     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          39 ;   0.00000000     ;   10.3641396     ;   1.48337042     ;   1.07327580     ;   0.00000000     ;   0.00000000     ;  0.649692655     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.28793108     ;   1.28793108     ;  0.320878834     ;   27.8313999     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.43685174     ;   309.810303     ;   311.926361     ;   195.668213     ;   139.961716     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          40 ;   0.00000000     ;   8.58358860     ; -0.990012765     ;  0.707039058     ;   0.00000000     ;   0.00000000     ;  0.648482740     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.848446786     ;  0.848446786     ;  0.177982256     ;   26.8049698     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.20329237     ;   307.784912     ;   309.810272     ;   195.795715     ;   140.052780     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          41 ;   0.00000000     ;   12.5936880     ;  0.402361751     ;  0.786098540     ;   0.00000000     ;   0.00000000     ;  0.666062117     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.943318427     ;  0.943318427     ;  0.111295462     ;   25.7503548     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   2.00238848     ;   305.893799     ;   307.784882     ;   193.943314     ;   138.729645     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
          42 ;   4.13103008     ;   12.6087618     ;   2.35660076     ;  0.729132354     ;   0.00000000     ;   0.00000000     ;  0.662267268     ;   0.00000000     ;   4.13103008     ;   4.13103008     ;   4.13103008     ;   0.00000000     ;   0.00000000     ;   4.12442064     ;  0.874958992     ;  0.874958992     ;  0.180640742     ;   28.8191662     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.83306944     ;   304.241364     ;   305.893768     ;   194.343201     ;   139.015274     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00002313     ;   0.00000000    
