Giulian_day; rain_mm; Tmax; Tmin; et0; kcb; lai; pday; irrig_mm; peff_mm; h2o_dispL_mm; h2o_disp_mm; interception_mm; runoff_mm; infiltration_mm; eva_pot_mm; eva_mm; perc1_mm; theta1_mm; ponding_mm; trasp_pot_mm; trasp_act_mm; ks; thickness_II_m; wat_table_depth_under_root_m; capflux_mm; perc2_mm; theta2_mm; theta_old_mm; rawbig; rawinf; wat_table_depth_m; distr_irr_mm; priv_well_irr_mm; espperc1; espperc2; irr_loss_mm
          11 ;   0.00000000     ;   11.2817059     ;   2.26283383     ;  0.534962714     ;   0.00000000     ;   0.00000000     ;  0.631349981     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.641955256     ;  0.575542390     ;   3.96404183E-04 ;   16.7528954     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.182685986     ;   262.518982     ;   262.701294     ;   197.601044     ;   141.342300     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          12 ;   0.00000000     ;   11.3646307     ;   2.29079723     ;   1.18808365     ;   0.00000000     ;   0.00000000     ;  0.674321771     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.42570055     ;   1.18636739     ;   2.03928124E-04 ;   15.5663233     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.180706769     ;   262.338501     ;   262.518982     ;   193.072968     ;   138.107971     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          13 ;   0.00000000     ;   9.26609135     ;  0.261479497     ;  0.724769950     ;   0.00000000     ;   0.00000000     ;  0.642971992     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.869723916     ;  0.664887846     ;   8.17073305E-05 ;   14.9013538     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.178766206     ;   262.159790     ;   262.338501     ;   196.376389     ;   140.467560     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          14 ;   0.00000000     ;   12.0676327     ;   2.34679699     ;   1.09862912     ;   0.00000000     ;   0.00000000     ;  0.665211082     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.31835508     ;  0.930913031     ;   3.87441760E-05 ;   13.9704056     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.176863968     ;   261.982941     ;   262.159760     ;   194.032990     ;   138.793701     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          15 ;   0.00000000     ;   7.13681746     ;  0.263610065     ;  0.557685852     ;   0.00000000     ;   0.00000000     ;  0.647265792     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.669222951     ;  0.439178675     ;   1.73542594E-05 ;   13.5312042     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.175000370     ;   261.807953     ;   261.982941     ;   195.923950     ;   140.144379     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          16 ;   1.29083300     ;   10.4178810     ;   1.76204669     ;  0.546685874     ;   0.00000000     ;   0.00000000     ;  0.673231065     ;   0.00000000     ;   1.29083300     ;   1.29083300     ;   1.29083300     ;   0.00000000     ;   0.00000000     ;   1.28876770     ;  0.656023085     ;  0.440445781     ;   2.11624283E-05 ;   14.3795023     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.173173666     ;   261.634796     ;   261.807953     ;   193.187897     ;   138.190063     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          17 ;   4.95790911     ;   7.46392059     ;   1.55408514     ;  0.897022903     ;   0.00000000     ;   0.00000000     ;  0.673759103     ;   0.00000000     ;   4.95790911     ;   4.95790911     ;   4.95790911     ;   0.00000000     ;   0.00000000     ;   4.94997740     ;   1.07642746     ;  0.918149352     ;   3.05506430E-04 ;   18.4110260     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.171383992     ;   261.463715     ;   261.634796     ;   193.132263     ;   138.150314     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          18 ;   0.00000000     ;   4.18401384     ;  -1.07594752     ;   1.13435948     ;   0.00000000     ;   0.00000000     ;  0.656942904     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.36123157     ;   1.29221475     ;   7.59503222E-04 ;   17.1180553     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.169635400     ;   261.294830     ;   261.463715     ;   194.904236     ;   139.416016     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          19 ;   0.00000000     ;   5.68987131     ;  -1.30123305     ;  0.579934359     ;   0.00000000     ;   0.00000000     ;  0.645550728     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.695921242     ;  0.611972868     ;   3.29090049E-04 ;   16.5057507     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.167918459     ;   261.127197     ;   261.294800     ;   196.104675     ;   140.273468     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          20 ;   2.10039115     ;   5.35314560     ;   1.19399810     ;  0.446130842     ;   0.00000000     ;   0.00000000     ;  0.672163129     ;   0.00000000     ;   2.10039115     ;   2.10039115     ;   2.10039115     ;   0.00000000     ;   0.00000000     ;   2.09703040     ;  0.535357058     ;  0.490432411     ;   4.88478108E-04 ;   18.1118622     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.166233554     ;   260.961456     ;   261.127197     ;   193.300430     ;   138.270447     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          21 ;   0.00000000     ;   6.89559317     ;   1.04360974     ;  0.623386323     ;   0.00000000     ;   0.00000000     ;  0.678585708     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.748063564     ;  0.709344685     ;   7.05431390E-04 ;   17.4018173     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.164584070     ;   260.797577     ;   260.961456     ;   192.623657     ;   137.787033     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          22 ;   7.15991211     ;   7.13367701     ;  0.456657290     ;  0.513513744     ;   0.00000000     ;   0.00000000     ;  0.670077443     ;   0.00000000     ;   7.15991211     ;   7.15991211     ;   7.15991211     ;   0.00000000     ;   0.00000000     ;   7.14845753     ;  0.616216540     ;  0.616022587     ;   8.25619791E-03 ;   23.9259892     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.162979230     ;   260.642731     ;   260.797546     ;   193.520203     ;   138.427429     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          23 ;   2.08963394     ;   8.81151009     ;   4.06310844     ;  0.422928125     ;   0.00000000     ;   0.00000000     ;  0.675351322     ;   0.00000000     ;   2.08963394     ;   2.08963394     ;   2.08963394     ;   0.00000000     ;   0.00000000     ;   2.08629012     ;  0.507513881     ;  0.507513881     ;   5.01946621E-02 ;   25.4545670     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.161654130     ;   260.531189     ;   260.642700     ;   192.964478     ;   138.030472     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          24 ;   0.00000000     ;   9.71658134     ;   1.70177865     ;  0.495351166     ;   0.00000000     ;   0.00000000     ;  0.679699421     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.594421387     ;  0.594421387     ;   6.31119162E-02 ;   24.7970295     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.160678297     ;   260.433533     ;   260.531189     ;   192.506317     ;   137.703217     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          25 ;   0.00000000     ;   10.2993498     ;  0.850345194     ;  0.722591102     ;   0.00000000     ;   0.00000000     ;  0.676223159     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.867109418     ;  0.867109418     ;   4.31019254E-02 ;   23.8868237     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.159640878     ;   260.317047     ;   260.433533     ;   192.872620     ;   137.964859     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          26 ;   4.00509071     ;   10.9042273     ;  0.591449499     ;  0.793653965     ;   0.00000000     ;   0.00000000     ;  0.665315628     ;   0.00000000     ;   4.00509071     ;   4.00509071     ;   4.00509071     ;   0.00000000     ;   0.00000000     ;   3.99868155     ;  0.952384889     ;  0.952384889     ;   7.39805773E-02 ;   26.8591423     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.158568531     ;   260.232422     ;   260.317017     ;   194.021973     ;   138.785828     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          27 ;   5.29654074     ;   13.0298910     ;   4.84416389     ;  0.697249234     ;   0.00000000     ;   0.00000000     ;  0.661904573     ;   0.00000000     ;   5.29654074     ;   5.29654074     ;   5.29649115     ;   0.00000000     ;   1.29383625E-05 ;   5.28801680     ;  0.836699009     ;  0.836699009     ;  0.377557576     ;   30.9329090     ;   3.68245601E-05 ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.158782110     ;   260.451202     ;   260.232422     ;   194.381409     ;   139.042572     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          28 ;   0.00000000     ;   7.28570986     ;  0.778287053     ;  0.631995738     ;   0.00000000     ;   0.00000000     ;  0.666532040     ;   0.00000000     ;   0.00000000     ;   3.68245601E-05 ;   3.68245601E-05 ;   0.00000000     ;   0.00000000     ;   3.67656430E-05 ;  0.758394897     ;  0.758394897     ;  0.605557740     ;   29.5690002     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.162744790     ;   260.894012     ;   260.451202     ;   193.893799     ;   138.694275     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          29 ;   0.00000000     ;   4.21434927     ; -0.429090083     ;  0.633046746     ;   0.00000000     ;   0.00000000     ;  0.669664204     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.759656072     ;  0.759656072     ;  0.366353005     ;   28.4429893     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.165839568     ;   261.094513     ;   260.894012     ;   193.563751     ;   138.458527     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          30 ;   6.83175945     ;   3.71141338     ; -0.617047310     ;  0.788694501     ;   0.00000000     ;   0.00000000     ;  0.669613779     ;   0.00000000     ;   6.83175945     ;   6.83175945     ;   6.61748791     ;   0.00000000     ;   5.57106584E-02 ;   6.60690212     ;  0.946433485     ;  0.946433485     ;  0.859354436     ;   33.2441025     ;  0.158561051     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.168920875     ;   261.784912     ;   261.094513     ;   193.569061     ;   138.462311     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          31 ;   12.1991882     ;   11.2733717     ;   4.63715839     ;  0.896513820     ;   0.00000000     ;   0.00000000     ;  0.662142634     ;   0.00000000     ;   12.1991882     ;   12.3577490     ;   10.1837492     ;   0.00000000     ;  0.565240145     ;   10.1674566     ;   1.07581651     ;   1.07581651     ;   4.70628357     ;   37.6294670     ;   1.60875988     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.193593860     ;   266.297607     ;   261.784912     ;   194.356323     ;   139.024658     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          32 ;   10.3811436     ;   10.8132954     ;   2.93827176     ;  0.672142446     ;   0.00000000     ;   0.00000000     ;  0.656967342     ;   0.00000000     ;   10.3811436     ;   11.9899035     ;   9.82625961     ;   0.00000000     ;  0.562547565     ;   9.81053829     ;  0.806570947     ;  0.806570947     ;   8.47212219     ;   38.1613121     ;   1.60109651     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.289307624     ;   274.480408     ;   266.297577     ;   194.901657     ;   139.414169     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          33 ;   4.71265411     ;   8.18992615     ;   3.32130766     ;  0.463125020     ;   0.00000000     ;   0.00000000     ;  0.667737126     ;   0.00000000     ;   4.71265411     ;   6.31375074     ;   6.09261322     ;   0.00000000     ;   5.74957281E-02 ;   6.08286619     ;  0.555750012     ;  0.555750012     ;   6.88996553     ;   36.7984734     ;  0.163641617     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.444617659     ;   280.925751     ;   274.480408     ;   193.766815     ;   138.603577     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          34 ;   22.7175446     ;   7.25451422     ;   3.26394176     ;  0.597723186     ;   0.00000000     ;   0.00000000     ;  0.677770019     ;   0.00000000     ;   22.7175446     ;   22.8811855     ;   13.9062357     ;   0.00000000     ;   2.33348751     ;   13.8839893     ;  0.717267931     ;  0.717267931     ;   10.5429831     ;   39.4222069     ;   6.64146233     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;  0.668809235     ;   290.799957     ;   280.925751     ;   192.709625     ;   137.848419     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          35 ;   1.29514956     ;   6.69813013     ;   2.31330180     ;  0.429437965     ;   0.00000000     ;   0.00000000     ;  0.671309292     ;   0.00000000     ;   1.29514956     ;   7.93661213     ;   7.26997423     ;   0.00000000     ;  0.173325896     ;   7.25834370     ;  0.515325546     ;  0.515325546     ;   8.74806786     ;   37.4171600     ;  0.493312061     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.11134040     ;   298.436737     ;   290.799957     ;   193.390411     ;   138.334717     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          36 ;   0.00000000     ;   6.67757416     ;  0.352903605     ;  0.689064324     ;   0.00000000     ;   0.00000000     ;  0.679386973     ;   0.00000000     ;   0.00000000     ;  0.493312061     ;  0.493312061     ;   0.00000000     ;   0.00000000     ;  0.492522895     ;  0.826877058     ;  0.826877058     ;   3.65746355     ;   33.4253349     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.42118275     ;   300.673004     ;   298.436737     ;   192.539230     ;   137.726730     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          37 ;   0.00000000     ;   7.69224834     ;  0.461741000     ;  0.998063684     ;   0.00000000     ;   0.00000000     ;  0.666924894     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.19767642     ;   1.19767642     ;   1.27684748     ;   30.9508114     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.47368252     ;   300.476227     ;   300.673004     ;   193.852402     ;   138.664703     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          38 ;   0.00000000     ;   5.46552658     ;  -2.39712262     ;  0.649335384     ;   0.00000000     ;   0.00000000     ;  0.652092934     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;  0.779202461     ;  0.779202461     ;  0.607527614     ;   29.5640869     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.43132639     ;   299.652405     ;   300.476227     ;   195.415283     ;   139.781052     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          39 ;   15.7532711     ;   6.46233940     ;   2.50031400     ;  0.466151655     ;   0.00000000     ;   0.00000000     ;  0.668831885     ;   0.00000000     ;   15.7532711     ;   15.7532711     ;   11.7797012     ;   0.00000000     ;   1.03312850     ;   11.7608566     ;  0.559382021     ;  0.559382021     ;   3.16450477     ;   37.6010551     ;   2.94044185     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.41766214     ;   301.399200     ;   299.652405     ;   193.651459     ;   138.521179     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          40 ;   1.95000660     ;   10.0404415     ;   4.62905502     ;  0.456700176     ;   0.00000000     ;   0.00000000     ;  0.677624702     ;   0.00000000     ;   1.95000660     ;   4.89044857     ;   4.85078001     ;   0.00000000     ;   1.03137735E-02 ;   4.84301805     ;  0.548040211     ;  0.548040211     ;   5.75182819     ;   36.1442032     ;   2.93545779E-02 ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.71124935     ;   305.439758     ;   301.399200     ;   192.724930     ;   137.859375     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
          41 ;   0.00000000     ;   17.4694538     ;   4.31319904     ;  0.795991480     ;   0.00000000     ;   0.00000000     ;  0.678078413     ;   0.00000000     ;   0.00000000     ;   2.93545779E-02 ;   2.93545779E-02 ;   0.00000000     ;   0.00000000     ;   2.93076057E-02 ;  0.955189764     ;  0.955189764     ;   2.64928651     ;   32.5690384     ;   0.00000000     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;  0.899999976     ;   44.2080307     ;   0.00000000     ;   1.92628860     ;   306.162750     ;   305.439758     ;   192.677124     ;   137.825226     ;   44.2080307     ;   0.00000000     ;   0.00000000     ;   1.00000000     ;   1.00000000     ;   0.00000000    
