timestamp,idr_tmax,idr_tmin,idr_ptot,idr_umax,idr_umin,idr_vmed,idr_rgcorr
1998/05/31,29.63,17.19,0,90.06,34.64,0.65,23.092
1998/06/01,29.68,18.26,0,93.53,38.73,0.544,20.94
1998/06/02,29.5,18.07,0,97.2,41.08,0.532,20.475
1998/06/03,30.28,18.08,2.18,100,45.26,0.445,18.806
1998/06/04,29.89,18.69,0,93.34,39.93,0.622,19.761
1998/06/05,29.43,18.65,1.41,97.2,43.84,0.46,18.831
1998/06/06,29.69,18.68,0,96.22,42.14,0.465,21.208
1998/06/07,30.31,18.88,0,87.43,36.4,0.448,22.871
1998/06/08,27.98,18.33,41.17,97.4,50.07,0.765,8.732
1998/06/09,26.94,17.49,8.52,97.7,53.45,0.719,18.755
1998/06/10,28.75,16.47,0,97.7,46.83,0.457,24.79
1998/06/11,27.56,16.19,0,97.73,49.23,0.474,19.071
1998/06/12,23.72,15.39,0,72.05,35.85,1.938,24.275
1998/06/13,25.8,14.37,0,92.32,40.95,0.529,25.832
1998/06/14,25.96,13.71,0,92.81,39.41,0.599,22.365
1998/06/15,25.96,14.17,2.4,100,52.81,0.48,18.544
1998/06/16,25.19,13.15,0,100,50.3,0.446,21.276
1998/06/17,24.85,11.67,0,97.3,41.89,0.755,22.216
1998/06/18,25.79,13.94,0,69.97,28.18,0.621,22.49
1998/06/19,23.01,12.65,6.57,97.5,49.17,0.518,9.291
1998/06/20,24.14,10.52,0,100,48.06,0.328,18.511
1998/06/21,25.54,13.2,0,97.51,47.54,0.5,13.433
1998/06/22,26.37,13.33,2.6,100,51.61,0.475,16.229
1998/06/23,27.73,11.18,0,100,46.25,0.473,24.902
1998/06/24,28.51,14.32,0,100,47.39,0.312,17.194
1998/06/25,29.33,15.29,0,100,47.17,0.482,19.999
1998/06/26,28.87,16.02,0,97.4,46.01,0.478,18.373
1998/06/27,27.57,16.83,0,64.16,28.94,0.862,23.003
1998/06/28,28.03,16.23,0,61.03,20.53,0.695,24.424
1998/06/29,28.97,16.8,0,65.86,23.43,0.623,25.045
1998/06/30,29.97,15.61,0,97.4,41.72,0.335,16.929
1998/07/01,30.81,16.61,0,97.92,45.05,0.462,23.812
1998/07/02,31.6,17.04,0,94.6,35.49,0.426,22.139
1998/07/03,31.8,18.2,0,97.3,42.51,0.417,19.443
1998/07/04,31.28,18.92,0,97.3,45.93,0.538,19.368
1998/07/05,29.07,19.27,0,50.24,22.17,1.988,26.049
1998/07/06,31.68,18.23,0,56.63,16.17,0.695,24.912
1998/07/07,31.4,18.07,0,63.88,18.72,0.511,24.656
1998/07/08,32.16,18.57,0,69.99,20.29,0.508,21.116
1998/07/09,32.24,18.09,0,94.11,36.67,0.471,19.762
1998/07/10,32.39,17.93,0,91.47,34.22,0.584,20.305
1998/07/11,33.22,17.93,0,95.41,35.7,0.453,21.729
1998/07/12,32.06,20.88,0,50.82,18.81,0.818,21.882
1998/07/13,31.01,19.45,0,71.44,30.01,0.497,20.164
1998/07/14,32.28,20.94,0,64.66,27.38,0.438,19.879
1998/07/15,34.06,21.61,0,54.64,19.1,0.452,19.398
1998/07/16,35.62,22.43,0,52.37,18.18,0.534,20.657
1998/07/17,35.09,22.87,1.16,70.75,29.83,0.63,19.637
1998/07/18,33.96,23.33,0,69.2,32.86,0.662,20.06
1998/07/19,36.06,23.34,0,73.09,30.96,0.764,18.436
1998/07/20,33.29,22.26,0,66.03,30.02,0.598,18.979
1998/07/21,34.63,23.27,0,63.7,27.7,0.499,18.839
1998/07/22,35.35,23.62,0,64.58,28.61,0.469,17.874
1998/07/23,37.9,23.24,0,74.4,28.34,0.526,18.852
1998/07/24,34.38,22.27,0,63.04,24.07,0.454,21.143
1998/07/25,33.56,22.75,0,61.04,26.99,0.438,20.848
1998/07/26,34.77,22.4,0,64.6,26.47,0.388,21.048
1998/07/27,35.78,22.89,0,65.12,27.1,0.488,19.595
1998/07/28,34.95,20.95,6.41,95.58,43.04,0.55,17.37
1998/07/29,30.5,19.56,1.19,98.45,54.87,0.382,15.357
1998/07/30,32.23,19.62,0,89.99,39.14,0.347,20.38
1998/07/31,33.43,22.03,0,79.6,35.75,0.477,18.293
1998/08/01,31.77,20.52,0,97.4,50.41,0.64,10.373
1998/08/02,32.18,19.35,0,97.95,50.52,0.332,12.75
1998/08/03,33.56,20.69,0,97.18,45.9,0.313,17.175
1998/08/04,32.43,20.19,2.82,97.33,48.73,0.555,15.995
1998/08/05,27.87,19.25,0,97.3,54.78,0.489,6.098
1998/08/06,29.66,17.98,0,67.85,26.51,0.63,21.009
1998/08/07,30.65,16.61,0,97.3,43.64,0.508,17.653
1998/08/08,30.44,19.1,0,48.74,17.72,0.595,22.14
1998/08/09,31.44,18.16,0,71.23,21.82,0.519,22.374
1998/08/10,31.9,20.1,0,91.6,41.49,0.481,16.048
1998/08/11,29.73,19.32,0,97.32,51.33,0.463,15.164
1998/08/12,34.36,19.91,0,97.06,42.64,0.473,15.082
1998/08/13,35.78,23.2,0,75.81,31.59,0.646,18.078
1998/08/14,28.89,19.13,2.86,97.3,51.13,0.688,8.435
1998/08/15,30.12,19.22,0,95.32,46.07,1.081,15.163
1998/08/16,28.71,18.83,0,65.53,30.7,0.725,18.645
1998/08/17,27.95,17.24,0,76.73,34.17,0.37,18.755
1998/08/18,28.58,16.46,0,83.11,32.83,0.297,17.272
1998/08/19,29.07,17.36,0,76.24,29.42,0.368,18.078
1998/08/20,29.76,17.82,0,60.43,19.24,0.409,18.122
1998/08/21,31.66,18.61,0,63.48,18.4,0.559,15.218
1998/08/22,31.11,20.59,0,77.53,36.18,0.503,16.968
1998/08/23,29.4,19.58,0,72.29,35.12,0.5,14.817
1998/08/24,29.41,19.04,0,78.8,36.16,0.375,14.963
1998/08/25,31.17,19.25,0,74.91,28.98,0.504,15.579
1998/08/26,31.68,19.88,0,69.26,27.59,0.558,19.34
1998/08/27,22.66,16.89,1.81,97.4,61.08,0.548,3.243
1998/08/28,23.76,15.98,0,97.42,56.37,0.352,9.409
1998/08/29,25.25,14.43,0,98.48,53.31,0.392,14.887
1998/08/30,25.81,16.4,0,96.04,47.76,0.407,9.758
1998/08/31,27.58,18.65,0,76.02,37.05,1.122,15.532
1998/09/01,26.11,16.27,0,76.4,35.05,0.726,17.91
1998/09/02,23.36,13.88,0,64.93,28.11,0.764,16.743
1998/09/03,24.41,13.4,0,78.6,33.43,0.514,16.218
1998/09/04,24.02,13.33,3.6,94.62,43.46,0.45,15.404
1998/09/05,22.44,13.61,2.65,100,59.42,0.471,10.237
1998/09/06,24.15,12.74,0,94.86,42.91,0.806,15.378
1998/09/07,24.84,12.63,0,92.39,38.86,0.536,14.497
1998/09/08,24.47,14.76,0,77.08,33.92,0.588,14.672
1998/09/09,23.65,11.72,0,91.61,37.67,0.408,14.743
1998/09/10,24.06,13.69,0,97.5,51.12,0.425,8.306
1998/09/11,23.4,13.79,10.34,100,67.19,0.303,4.615
1998/09/12,23.68,13.28,0,97.9,52.46,0.35,14.253
1998/09/13,22.91,12.54,0,88.04,37.65,0.696,15.326
1998/09/14,22.8,11.24,0,93.87,39.55,0.928,14.867
1998/09/15,23.27,15.27,0,71.51,33.75,1.141,14.108
1998/09/16,24.5,11.54,0,97.08,41.8,0.266,13.139
1998/09/17,25.35,12.16,0,97.2,42.41,0.395,12.845
1998/09/18,27.72,11.51,0,97.89,40.68,0.407,12.284
1998/09/19,26.26,15.78,0,94.11,41.74,0.426,11.841
1998/09/20,25.41,14.55,0,96.39,43.08,0.4,11.436
1998/09/21,23.98,13.2,0,95.2,42.22,0.418,14.062
1998/09/22,21.73,14.41,0,92.97,45.19,0.454,5.191
1998/09/23,21.81,12.25,0,84.5,35.11,0.322,12.054
1998/09/24,20.04,10.34,0,95.25,43.15,0.375,11.985
1998/09/25,18.96,7.79,0,95.58,39.34,0.29,14.71
1998/09/26,22,8.85,0,91.06,30.29,0.311,11.669
1998/09/27,23.03,8.92,0,97.4,39.65,0.342,11.149
1998/09/28,22.7,14.16,7.47,97.3,50.03,0.394,8.121
1998/09/29,22.05,13.12,0,100,60.9,0.216,6.379
1998/09/30,22.59,11.75,0,100,52.04,0.372,11.564
1998/10/01,20.82,15.22,0,94.81,51.33,0.464,4.831
1998/10/02,21.43,13.98,0,94.6,47.01,0.46,6.855
1998/10/03,22.1,11.02,0,97.7,46.56,0.303,8.889
1998/10/04,22.88,10.18,0,100,44.52,0.242,9.013
1998/10/05,23.35,11,0,100,47.16,0.387,9.446
1998/10/06,22.73,12.54,7.4,100,60.32,0.321,3.396
1998/10/07,22.85,11.53,0,100,54.85,0.309,9.055
1998/10/08,22.84,11.2,0,100,46.93,0.228,10.99
1998/10/09,18.31,13.11,8.1,100,77.59,0.368,1.994
1998/10/10,18.85,10.96,1.4,100,72.59,0.312,2.513
1998/10/11,20.54,10.8,10.77,100,53.25,0.743,3.866
1998/10/12,15.12,5.57,0,77.44,22.74,1.447,9.769
1998/10/13,16.2,3.42,0,97.3,33.62,0.534,11.395
1998/10/14,14,7.79,2.76,100,56.67,0.402,5.599
1998/10/15,18.25,6.77,0,100,54.36,0.356,6.875
1998/10/16,16.7,9.83,0,66.43,25.39,1.998,7.945
1998/10/17,17.29,8.7,0,87.89,31.64,0.907,7.631
1998/10/18,13.92,6.66,0,81.38,27.18,1.604,8.328
1998/10/19,13.93,2.46,0,97.2,32.69,0.352,7.863
1998/10/20,16,-1.26,0,100,41.02,0.188,7.845
1998/10/21,17.34,0.1,0,100,45.68,0.18,7.174
1998/10/22,16.34,4.51,0,100,54.84,0.275,6.621
1998/10/23,16.51,4.1,0,100,55.78,0.272,7.248
1998/10/24,11.39,10.82,6.54,97.7,86.3,0.282,1.268
1998/10/25,13.7,13.03,15.96,100,95.54,0.474,0.61
1998/10/26,16.09,13.3,23.05,100,88.71,0.733,0.887
1998/10/27,17.72,10.85,0,83.97,30.7,1.907,5.8
1998/10/28,16.56,5.86,0,100,43.38,0.535,5.853
1998/10/29,8.61,5.16,39.31,100,74.2,0.681,1.276
1998/10/30,10.53,6.46,5.47,100,81.26,0.422,1.868
1998/10/31,12.49,3.38,0,100,62.72,0.204,5.326
1998/11/01,12.71,5.17,0,100,59.2,0.337,5.429
1998/11/02,12.65,4.07,0,100,59.63,0.297,6.421
1998/11/03,16.33,6.12,0,100,60.67,0.278,4.639
1998/11/04,13.67,7.7,0,97.2,43.96,0.974,5.709
1998/11/05,11.32,2.07,0,97.07,30.84,0.732,5.901
1998/11/06,15.23,-0.76,0,100,43.67,0.431,5.424
1998/11/07,9.93,-0.12,0,100,51.52,0.301,5.652
1998/11/08,9.89,1.79,0,100,49.36,0.379,5.945
1998/11/09,11.41,3.82,0,93.01,30.26,0.933,5.249
1998/11/10,8.46,2.11,0,97.3,40.43,0.464,4.99
1998/11/11,6.82,-2.91,0,100,48.64,0.327,5.732
1998/11/12,10.38,-2.11,0,100,49.88,0.299,4.467
1998/11/13,7.16,0.06,0,100,57.71,0.368,3.158
1998/11/14,3.82,-3.22,0,97.6,56.84,0.25,5.087
1998/11/15,3.41,-4.72,0,97.17,46.35,0.285,4.515
1998/11/16,5.18,-4.34,0,100,57.25,0.194,3.813
1998/11/17,6.59,-2.72,0,100,56.26,0.225,4.789
1998/11/18,4.52,0.56,0,100,83.26,0.281,0.767
1998/11/19,7.14,-0.95,0,100,68.27,0.243,4.073
1998/11/20,9.15,3.1,39.22,100,70.1,2.867,0.474
1998/11/21,8.32,1.2,0,100,68.34,0.326,3.554
1998/11/22,9.22,2.68,5.08,100,60.18,0.456,3.136
1998/11/23,10.07,9.78,70.15,100,93.79,2.292,0.697
1998/11/24,9.37,8.83,32.08,100,93.71,0.819,0.785
1998/11/25,9.62,4.96,1.41,100,76.06,0.246,1.289
1998/11/26,8.99,1.5,0,100,63.07,0.317,2.936
1998/11/27,7.49,0.85,5.31,100,71.24,0.336,1.024
1998/11/28,9.85,8.14,2.65,100,90.85,0.302,1.505
1998/11/29,10.62,8.59,1.1,100,92.84,0.274,0.998
1998/11/30,11.79,9.56,0,100,91.14,0.316,1.071
1998/12/01,12.53,9.69,2.05,100,88.12,0.368,0.859
1998/12/02,10.74,9.76,5.35,100,98.02,0.574,0.318
1998/12/03,12.42,10.51,4.6,100,92.7,0.706,0.652
1998/12/04,13.36,2.82,0,100,51.65,0.326,3.55
1998/12/05,8.2,-0.22,0,100,58.72,0.301,3.276
1998/12/06,6.86,1.77,23.92,100,74.83,0.803,0.453
1998/12/07,8.19,-0.18,0,100,36.14,0.72,3.413
1998/12/08,6.88,-1.65,0,100,53.62,0.287,4.601
1998/12/09,6.86,-2.39,0,100,63.22,0.173,3.656
1998/12/10,5.99,-2.63,0,100,80.42,0.176,2.492
1998/12/11,5.89,-2.84,0,100,72.22,0.223,3.687
1998/12/12,6.12,-2.63,0,100,70.04,0.247,4.692
1998/12/13,5.43,-3.53,0,100,71.58,0.2,3.704
1998/12/14,5.72,-2.91,0,100,74.21,0.143,3.354
1998/12/15,7.04,-0.94,0,100,72.67,0.039,1.866
1998/12/16,6.62,-0.79,0,100,78.89,0.076,2.71
1998/12/17,4.82,-1.84,0,100,86.06,0.034,1.811
1998/12/18,5.36,-0.9,0,100,86.31,0.2,2.029
1998/12/19,4.41,-1.01,0,100,91.8,0.182,2.002
1998/12/20,3.61,-2.65,0,100,91.88,0.182,2.007
1998/12/21,3.87,-3.81,0,100,85.54,0.184,3.06
1998/12/22,3.46,-3.39,1.6,100,85.8,0.308,0.89
1998/12/23,6.23,1.16,0,100,78.28,0.39,1.528
1998/12/24,4.32,-1.06,0,67.35,13.35,2.336,4.841
1998/12/25,2.16,-3.67,0,77.48,24.71,0.585,5.422
1998/12/26,1.3,-3.95,0,50.78,10.79,1.453,5.317
1998/12/27,2.32,-4.07,0,63.85,13.45,0.846,4.989
1998/12/28,5.55,-1.71,0,81.44,20.71,1.279,3.102
1998/12/29,3.92,-5.05,0,100,48.04,0.328,5.17
1998/12/30,5.67,-3.25,0,100,44.75,0.459,6.254
1998/12/31,5.08,-4.01,0,100,52.91,0.408,3.543
1999/01/01,6.05,-1.86,0,100,67.31,0.367,3.593
1999/01/02,6.19,-2.86,0,100,72.4,0.266,4.548
1999/01/03,5.15,-3.58,0,100,76.6,0.204,5.082
1999/01/04,5.83,-3.37,0,100,82.12,0.053,4.938
1999/01/05,5.58,-1.54,0,100,86.43,0.157,1.203
1999/01/06,6.59,-0.01,0,90.13,28.77,1.298,5.549
1999/01/07,3.45,-2.73,0,97.03,41.87,0.445,5.329
1999/01/08,4.89,-3.57,0,100,59.46,0.316,5.231
1999/01/09,5.74,-2.8,0,100,61.87,0.352,4.092
1999/01/10,8.78,-0.5,0,100,50.18,0.554,6.436
1999/01/11,7.64,-0.39,0,100,53.65,0.492,4.556
1999/01/12,6.71,-2.77,0,100,65.29,0.227,4.609
1999/01/13,5.28,-2.4,0,100,77.11,0.296,5.935
1999/01/14,3.98,-3.45,0,100,86.82,0.07,3.654
1999/01/15,4.31,-3.96,0,100,77.36,0.218,5.686
1999/01/16,5.73,-3.68,0,100,64.63,0.284,4.908
1999/01/17,5.87,-3.01,0,100,70.22,0.223,5.113
1999/01/18,5.9,-3.21,0,100,75.66,0.09,5.478
1999/01/19,6.94,-2.55,0,100,77.14,0.177,6.051
1999/01/20,5.04,-1.59,0,100,83.03,0.287,1.347
1999/01/21,2.29,-2.29,4.5,100,97.53,0.386,0.718
1999/01/22,7.96,2.56,4.81,100,87.02,0.465,1.149
1999/01/23,3.61,-3.58,0,92.68,37.72,0.725,4.965
1999/01/24,0.75,-4.38,0,71.43,27.81,0.434,6.981
1999/01/25,2.2,-4.32,0,91,41.2,0.276,6.441
1999/01/26,1.29,-2.84,5.08,97.7,83.25,0.326,0.859
1999/01/27,8.98,-0.7,2.7,100,63.67,0.525,2.897
1999/01/28,9.54,-1.84,0,100,46.59,0.499,7.327
1999/01/29,14.44,1.43,0,100,55.68,0.578,6.273
1999/01/30,14.71,-0.39,0,100,46.82,0.429,8.61
1999/01/31,8.31,1.34,0,100,65.81,0.513,1.794
1999/02/01,8.7,2.62,16.2,100,83.63,0.463,0.966
1999/02/02,8.73,-0.04,0,100,53.46,0.392,8.338
1999/02/03,12.45,0.1,0,100,50.45,0.381,7.194
1999/02/04,15.53,-1.04,0,100,27.72,1.425,7.851
1999/02/05,15.06,0.44,0,98,30.11,0.794,8.304
1999/02/06,12.63,1.31,1.4,100,58.2,0.654,1.635
1999/02/07,10.4,-1.49,0,100,36.34,0.695,8.856
1999/02/08,7.52,-2.08,0,91.98,30.73,0.615,10.445
1999/02/09,4.96,-1.1,0,97.48,48.22,0.528,2.099
1999/02/10,5.01,3.23,11.33,100,97.6,0.459,0.731
1999/02/11,7.94,5.21,11.15,100,97.88,0.314,0.517
1999/02/12,12.94,5.54,1.41,100,86.16,0.291,1.254
1999/02/13,12.41,7.61,4.52,100,94.25,0.73,1.193
1999/02/14,15.59,3.11,0,97.6,34.51,1.068,9.121
1999/02/15,12.47,2,0,100,43.15,0.512,9.681
1999/02/16,10.83,2,1.04,100,60.72,0.352,3.737
1999/02/17,9.89,6.3,2.94,100,97.22,0.563,1.135
1999/02/18,12.89,9.01,3.98,100,94.65,0.663,1.444
1999/02/19,15.14,9.26,2.04,100,85.35,0.631,1.68
1999/02/20,14.28,5.84,0,100,80.29,0.635,1.382
1999/02/21,14.79,4.75,0,100,56.69,0.516,2.875
1999/02/22,14.75,4.96,2.11,96.94,37.01,0.821,10.267
1999/02/23,10.25,5.97,0,97.3,66.6,0.573,2.523
1999/02/24,9.2,4.46,1.23,100,75.43,0.447,2.371
1999/02/25,10.75,6.34,4,100,92.83,0.363,2.19
1999/02/26,16.14,7.87,2.44,100,79.63,0.381,3.762
1999/02/27,18.83,5.16,0,100,55.5,0.295,11.923
1999/02/28,18.84,2.64,0,100,48.91,0.242,11.047
1999/03/01,17.89,4.13,0,100,52.06,0.409,7.281
1999/03/02,16.95,5.62,0,100,55.21,0.575,3.514
1999/03/03,14.92,5.06,0,100,53.94,0.489,11.78
1999/03/04,15.75,2.53,0,100,54.21,0.343,15.048
1999/03/05,16.73,3.12,0,100,55.74,0.407,12.257
1999/03/06,13.52,4.51,1.38,100,75.07,0.418,1.612
1999/03/07,16.03,4.98,0,100,60.7,0.313,5.24
1999/03/08,14.9,5.41,0,97.28,40.39,0.744,7.031
1999/03/09,16.37,6.39,0,97.66,43.11,0.67,12.082
1999/03/10,12.83,1.75,0,97.6,35.39,0.669,14.99
1999/03/11,12.2,2.03,1.17,100,58.09,0.716,2.898
1999/03/12,9.48,6.15,12.22,100,90.52,0.708,3.3
1999/03/13,12.36,4.4,5.04,100,72.68,0.704,3.645
1999/03/14,16.22,2.33,0,100,47.6,0.546,18.028
1999/03/15,20.36,3.6,0,100,35.27,0.666,17.189
1999/03/16,21.11,5.43,0,100,36.91,0.688,16.975
1999/03/17,21.3,4.6,0,100,29.34,0.766,16.814
1999/03/18,13.84,5.03,0,70.34,21.43,1.414,18.16
1999/03/19,13.78,3.96,0,74.47,21.43,1.879,18.393
1999/03/20,14.54,0.5,0,87.16,22.36,0.729,18.614
1999/03/21,12.41,-0.61,0,89.05,26.11,0.703,18.479
1999/03/22,12.69,-0.08,0,97.2,29.3,0.651,18.594
1999/03/23,16.07,-0.29,0,100,28.59,0.757,18.168
1999/03/24,7.42,0.52,0,59.78,16.99,1.643,19.473
1999/03/25,6.51,-1.11,0,58.03,15.39,0.929,20.03
1999/03/26,3.99,-3.58,8.76,83.39,38.91,1.04,7.72
1999/03/27,7.39,-2.29,0,61.59,15.83,1.566,20.405
1999/03/28,6.06,-3.39,0,77.4,27.94,0.723,13.92
1999/03/29,7.21,-0.57,0,60.05,15.55,1.564,20.745
1999/03/30,9.45,-5.05,0,85.69,25.31,0.586,20.48
1999/03/31,12.62,-2.31,0,100,34.51,0.572,14.946
1999/04/01,19.5,2.74,3.78,100,49.62,0.753,11.236
1999/04/02,27.84,10.01,0,100,41.1,0.802,17.096
1999/04/03,21.32,12.35,0,89.55,32.79,0.805,13.754
1999/04/04,23.65,11.02,0,100,42.77,0.712,12.024
1999/04/05,18.53,7.3,0,100,42.69,0.622,10.214
1999/04/06,17.96,4.4,0,97.37,30.86,1.094,21.899
1999/04/07,18.9,2.77,0,100,36.41,0.527,22.115
1999/04/08,19.14,3.66,0,100,49.57,0.701,8.405
1999/04/09,18.43,7.57,0,70.75,18.24,1.406,22.579
1999/04/10,17.35,5.25,0,83.91,25.91,0.676,22.479
1999/04/11,18.88,4.92,0,100,39.41,0.31,11.994
1999/04/12,21.39,3.95,0,100,37.42,0.683,22.145
1999/04/13,18.7,3.63,0,100,39.74,0.697,21.369
1999/04/14,15.03,5.06,18.88,100,67.39,0.482,6.328
1999/04/15,19.49,5.96,1.77,100,44.79,0.701,12.942
1999/04/16,19.17,6.39,0,100,44.48,0.71,19.162
1999/04/17,20.12,8.66,0,100,53.86,0.508,14.471
1999/04/18,22.62,7.51,0,100,49.07,0.335,21.056
1999/04/19,23.37,10.94,0,100,47.57,0.581,20.283
1999/04/20,22.18,13.45,0,100,51.68,0.76,5.82
1999/04/21,23.2,14.9,0,98,48.75,0.443,13.443
1999/04/22,25.03,13.22,0,100,44.44,0.522,22.916
1999/04/23,24.33,13.76,2.6,100,48.57,0.702,18.105
1999/04/24,21.39,15.16,3.97,100,65.3,0.694,9.709
1999/04/25,17.8,13.82,15.43,100,77.8,0.549,3.783
1999/04/26,21.8,13.2,0,100,62.17,0.493,10.362
1999/04/27,26.45,12.53,0,100,51.22,0.69,17.856
1999/04/28,25.61,11.13,5.44,100,54.23,0.269,21.117
1999/04/29,25.39,15.36,9.66,100,64.5,0.412,15.138
1999/04/30,22.24,16.34,17.01,100,71.7,1.059,5.562
1999/05/01,18.1,15.74,30.19,100,87.78,0.78,2.763
1999/05/02,20.57,13.4,5.74,100,70.05,0.719,6.003
1999/05/03,22.84,11.15,0,100,40.74,0.758,23.217
1999/05/04,21.75,12.35,0,89.38,34.66,0.893,23.63
1999/05/05,19.34,8.65,0,97.4,38.91,0.747,17.602
1999/05/06,18.9,10.1,0,79.25,29.31,0.726,25.722
1999/05/07,22.13,8.78,0,100,44.56,0.599,18.075
1999/05/08,18.54,12.18,0,86.62,39.15,0.983,24.785
1999/05/09,20.25,5.92,0,100,36.5,0.66,15.753
1999/05/10,18.08,6.44,0,84.9,29.18,1.029,18.295
1999/05/11,21.26,3.58,0,100,38.63,0.328,17.969
1999/05/12,26.33,11.04,0,100,46.53,0.316,19.147
1999/05/13,26.53,12.32,0,100,42.89,0.511,21.647
1999/05/14,23.38,13.39,4,100,54.23,0.45,11.185
1999/05/15,23.44,12.98,2.44,100,50.61,0.617,15.961
1999/05/16,18.71,12.62,14.22,100,70.05,0.857,4.678
1999/05/17,22.2,9.84,0,100,42.36,0.608,24.015
1999/05/18,23.58,8.02,0,100,43.13,0.342,26.309
1999/05/19,26,12.8,0,100,46.77,0.543,20.583
1999/05/20,26.45,14.29,0,100,48.09,0.51,19.172
1999/05/21,26.72,13.35,0,100,48.87,0.721,20.986
1999/05/22,26.05,13.44,4.41,100,51.42,0.406,19.247
1999/05/23,24.5,17.27,1.19,100,58.69,0.43,13.185
1999/05/24,24.25,15.92,0,98.37,53.73,0.376,14.715
1999/05/25,26.03,12.75,0,100,42.52,0.484,21.697
1999/05/26,28.41,14.91,0,100,44.87,0.519,17.731
1999/05/27,29.57,16.64,0,100,43.43,0.497,21.419
1999/05/28,28.98,16.62,0,97.9,44.09,0.454,20.151
1999/05/29,30.54,18.66,2.5,100,47.21,0.43,17.803
1999/05/30,27.58,17.11,2.75,100,52.52,0.6,17.093
1999/05/31,29.13,15.39,0,100,44.45,0.572,23.373
1999/06/01,28.05,17.45,0,81.75,34.63,0.969,21.852
1999/06/02,26.78,14.48,0,97.2,39.86,0.394,23.515
1999/06/03,26.87,15.39,0,92.62,39.3,0.44,24.247
1999/06/04,28.96,15.32,0,97.36,38.95,0.346,21.274
1999/06/05,30.34,17.59,0,91.73,34.94,0.408,20.732
1999/06/06,29.94,18.18,0,84.76,33.42,0.418,21.753
1999/06/07,31.27,18.85,0,86.56,31.37,0.505,25.411
1999/06/08,30.8,19.66,0,82.58,34.97,0.723,26.223
1999/06/09,30.49,19.54,0,87.48,38.07,0.539,20.108
1999/06/10,30.46,18.98,0,88.89,36.81,0.656,15.482
1999/06/11,30.37,19.35,0,84.86,37.05,0.548,19.955
1999/06/12,30.92,18.55,0,91.55,36.04,0.512,20.852
1999/06/13,30.36,19.52,3.3,93.73,43.12,0.499,17.474
1999/06/14,29.82,18.75,0,70.8,28.96,0.656,24.108
1999/06/15,28.08,16.83,0,80.79,35.41,0.976,26.123
1999/06/16,27.75,16.83,0,53.57,20.97,1.237,25.002
1999/06/17,29.06,16,0,77.94,28.85,0.496,22.299
1999/06/18,25.29,16.9,0,56.51,30.75,1.376,16.473
1999/06/19,28.26,15.99,0,62.23,21.43,0.92,26.647
1999/06/20,29.41,17.9,0,73,29.66,0.613,20.976
1999/06/21,31.8,16.77,0,95.88,32.72,0.367,20.953
1999/06/22,31.52,19.11,0,77.18,29.62,0.508,22.79
1999/06/23,30.9,19.83,0,79.34,35.6,0.595,18.596
1999/06/24,31.07,21.67,0,71.45,34.95,0.563,19.54
1999/06/25,32.86,21.85,0,72.92,30.74,0.569,20.299
1999/06/26,31.86,21.27,0,71.25,31.02,0.633,19.856
1999/06/27,30.39,19.85,0,50.44,20.2,0.892,22.515
1999/06/28,29.32,19.35,0,60.43,27.74,1.032,22.38
1999/06/29,28.85,18.92,0,74.95,37.95,0.686,12.524
1999/06/30,30.2,18.87,0,75.05,31.73,0.783,21.562
1999/07/01,30.89,19.52,0,72.31,30.23,0.45,24.722
1999/07/02,31.47,20.02,0,78.74,34.24,0.608,19.716
1999/07/03,31.17,19.72,2.03,97.5,50.33,0.48,18.894
1999/07/04,31.22,18.84,2.49,100,55.02,0.595,16.044
1999/07/05,29.79,18.44,0,88.13,41.09,0.859,21.703
1999/07/06,29.24,18.7,0,58.18,23.01,1.033,22.874
1999/07/07,30.42,17.74,0,71.48,23.53,0.423,21.578
1999/07/08,32.05,19.28,0,65.2,20.98,0.369,20.56
1999/07/09,34.75,20.66,0,54.46,17.04,0.461,20.292
1999/07/10,36.05,22.81,0,57.57,19.52,0.685,20.095
1999/07/11,34.11,23.47,0,49.62,19.52,1.07,21.829
1999/07/12,36.49,21.5,0,72.45,23.48,0.643,21.055
1999/07/13,32.58,20.79,0,63.07,23.09,0.622,21.241
1999/07/14,32.44,20,0,63.8,21.56,0.427,21.306
1999/07/15,34.67,20.74,0,65.04,20.82,0.474,19.626
1999/07/16,37.33,22.27,0,60.76,18.16,0.556,16.984
1999/07/17,37.22,20.4,1.6,97.4,43.02,0.407,18.307
1999/07/18,35.53,19.19,0,97.5,44.58,0.181,18.342
1999/07/19,31.79,19.21,1.46,93.36,42.01,0.502,19.142
1999/07/20,30.19,19.2,1.19,97.69,53.17,0.366,16.982
1999/07/21,31.41,18.26,0,97.6,48.96,0.283,18.043
1999/07/22,33.32,21.33,0,80.53,35.59,0.425,18.502
1999/07/23,35.05,22.77,0,64.08,26.3,0.772,19.1
1999/07/24,33.68,23.11,0,61.71,27.9,0.465,18.362
1999/07/25,34.35,22.76,0,62.02,25.09,0.455,20.55
1999/07/26,35.86,22.93,0,58.9,20.8,0.541,15.191
1999/07/27,35.97,22.82,0,64.32,24.74,0.667,15.572
1999/07/28,35.61,21.39,5.52,94.67,42.35,0.473,14.63
1999/07/29,31.72,20.31,2.88,97.7,52.44,0.517,15.58
1999/07/30,32.2,20.26,1.99,96.83,46.36,0.382,17.769
1999/07/31,32.76,19.83,0,94.95,42.94,0.448,20.087
